16:04:17,802 INFO  [FoxCfg] Loading class: org.aksw.fox.tools.ner.linking.en.AgdistisEN
16:04:17,805 INFO  [Agdistis] AGDISTISLookup ...
16:04:17,805 INFO  [Agdistis] AGDISTISLookup sending...
16:04:18,475 INFO  [Agdistis] AGDISTISLookup sending done.
16:04:18,482 INFO  [Agdistis] AGDISTISLookup done..
16:04:18,483 INFO  [df580779-0ed4-4065-8a36-107061dde615] Start NE linking done.
16:04:18,483 INFO  [Fox] Start NE linking done.
16:04:18,483 INFO  [df580779-0ed4-4065-8a36-107061dde615] Preparing output format ...
16:04:18,483 INFO  [Fox] Preparing output format ...
16:04:18,646 INFO  [df580779-0ed4-4065-8a36-107061dde615] Found 0 relations.
16:04:18,646 INFO  [Fox] Found 0 relations.
16:04:18,746 INFO  [df580779-0ed4-4065-8a36-107061dde615] Preparing output format done.
16:04:18,746 INFO  [Fox] Preparing output format done.
16:04:18,746 INFO  [df580779-0ed4-4065-8a36-107061dde615] Found 3 entities.
16:04:18,746 INFO  [Fox] Found 3 entities.
16:04:18,746 INFO  [df580779-0ed4-4065-8a36-107061dde615] Running Fox done.
16:04:18,746 INFO  [Fox] Running Fox done.
16:04:18,760 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Running Fox...
16:04:18,760 INFO  [Fox] Running Fox...
16:04:18,760 INFO  [TokenManager] TokenManager ...
16:04:18,784 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Start NER (en)...
16:04:18,784 INFO  [Fox] Start NER (en)...
16:04:18,784 INFO  [Tools] get entities ...
16:04:18,785 INFO  [AbstractNER] retrieve ...
16:04:18,785 INFO  [AbstractNER] retrieve ...
16:04:18,786 INFO  [AbstractNER] retrieve ...
16:04:18,790 INFO  [AbstractNER] retrieve ...
16:04:18,790 INFO  [AbstractNER] clean entities ...
16:04:18,792 INFO  [AbstractNER] retrieve done.
16:04:18,792 INFO  [AbstractNER] clean entities ...
16:04:18,805 INFO  [AbstractNER] clean entities done.
16:04:18,805 INFO  [AbstractNER] clean entities done.
16:04:18,805 INFO  [AbstractNER] StanfordEN:
16:04:18,805 INFO  [AbstractNER] IllinoisExtendedEN:
16:04:18,805 INFO  [AbstractNER] 1 LOCs found
16:04:18,805 INFO  [AbstractNER] 1 LOCs found
16:04:18,805 INFO  [AbstractNER] 0 ORGs found
16:04:18,805 INFO  [AbstractNER] 0 ORGs found
16:04:18,805 INFO  [AbstractNER] 0 PERs found
16:04:18,805 INFO  [AbstractNER] 0 PERs found
16:04:18,805 INFO  [AbstractNER] 1 total found
16:04:18,805 INFO  [AbstractNER] 1 total found
16:04:18,806 INFO  [AbstractNER] StanfordEN(token):
16:04:18,806 INFO  [AbstractNER] IllinoisExtendedEN(token):
16:04:18,806 INFO  [AbstractNER] 1 LOCs found
16:04:18,806 INFO  [AbstractNER] 1 LOCs found
16:04:18,806 INFO  [AbstractNER] 0 ORGs found
16:04:18,806 INFO  [AbstractNER] 0 ORGs found
16:04:18,806 INFO  [AbstractNER] 0 PERs found
16:04:18,806 INFO  [AbstractNER] 1 total found
16:04:18,806 INFO  [AbstractNER] 0 PERs found
16:04:18,806 INFO  [AbstractNER] 1 total found
16:04:18,808 INFO  [AbstractNER] clean entities ...
16:04:18,808 INFO  [AbstractNER] clean entities done.
16:04:18,808 INFO  [AbstractNER] OpenNLPEN:
16:04:18,808 INFO  [AbstractNER] 1 LOCs found
16:04:18,808 INFO  [AbstractNER] 0 ORGs found
16:04:18,808 INFO  [AbstractNER] 0 PERs found
16:04:18,808 INFO  [AbstractNER] 1 total found
16:04:18,808 INFO  [AbstractNER] OpenNLPEN(token):
16:04:18,809 INFO  [AbstractNER] 1 LOCs found
16:04:18,809 INFO  [AbstractNER] 0 ORGs found
16:04:18,809 INFO  [AbstractNER] 0 PERs found
16:04:18,809 INFO  [AbstractNER] 1 total found
16:04:19,094 INFO  [AbstractNER] clean entities ...
16:04:19,094 INFO  [AbstractNER] clean entities done.
16:04:19,094 INFO  [AbstractNER] BalieEN:
16:04:19,095 INFO  [AbstractNER] 1 LOCs found
16:04:19,095 INFO  [AbstractNER] 0 ORGs found
16:04:19,095 INFO  [AbstractNER] 0 PERs found
16:04:19,095 INFO  [AbstractNER] 1 total found
16:04:19,095 INFO  [AbstractNER] BalieEN(token):
16:04:19,095 INFO  [AbstractNER] 1 LOCs found
16:04:19,095 INFO  [AbstractNER] 0 ORGs found
16:04:19,095 INFO  [AbstractNER] 0 PERs found
16:04:19,095 INFO  [AbstractNER] 1 total found
16:04:19,095 INFO  [FoxClassifier] readClassifier: data/fox/ml/en/weka.classifiers.functions.MultilayerPerceptron
16:04:19,096 INFO  [FoxClassifier] readClassifier done.
16:04:19,096 INFO  [TokenManager] TokenManager ...
16:04:19,120 INFO  [PostProcessing] PostProcessing ...
16:04:19,120 INFO  [FoxClassifier] classify ...
16:04:19,120 INFO  [FoxClassifier] init. instances ...
16:04:19,120 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : StanfordEN
16:04:19,120 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : BalieEN
16:04:19,121 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : OpenNLPEN
16:04:19,121 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : IllinoisExtendedEN
16:04:19,122 INFO  [PostProcessing] instancesToEntities ...
16:04:19,122 INFO  [PostProcessing] result size: 1
16:04:19,122 INFO  [PostProcessing] result set size: 1
16:04:19,122 INFO  [FoxClassifier] classify done, size: 1
16:04:19,122 INFO  [Tools] get entities done.
16:04:19,122 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] NER done.
16:04:19,122 INFO  [Fox] NER done.
16:04:19,122 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Start RE ...
16:04:19,122 INFO  [Fox] Start RE ...
16:04:19,122 INFO  [REStanford] Start...
16:04:19,150 INFO  [REStanford] Relations done.
16:04:19,150 INFO  [REStanford] []
16:04:19,150 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] RE done.
16:04:19,150 INFO  [Fox] RE done.
16:04:19,150 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Start NE linking ...
16:04:19,150 INFO  [Fox] Start NE linking ...
16:04:19,150 INFO  [FoxCfg] Loading class: org.aksw.fox.tools.ner.linking.en.AgdistisEN
16:04:19,152 INFO  [Agdistis] AGDISTISLookup ...
16:04:19,153 INFO  [Agdistis] AGDISTISLookup sending...
16:04:19,471 INFO  [Agdistis] AGDISTISLookup sending done.
16:04:19,471 INFO  [Agdistis] AGDISTISLookup done..
16:04:19,471 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Start NE linking done.
16:04:19,471 INFO  [Fox] Start NE linking done.
16:04:19,472 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Preparing output format ...
16:04:19,472 INFO  [Fox] Preparing output format ...
16:04:19,472 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Found 0 relations.
16:04:19,472 INFO  [Fox] Found 0 relations.
